"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Dawson M.; Borman D.; Hammond R.B.; Lesnic D.; Rhodes D.","Dawson, Michael (55295568400); Borman, Duncan (6507564744); Hammond, Robert B. (16315925300); Lesnic, Daniel (7007117176); Rhodes, Dominic (16302094400)","55295568400; 6507564744; 16315925300; 7007117176; 16302094400","Detection of a two-dimensional moving cavity","2012","International Journal of Computer Mathematics","89","11","","1569","1582","13","3","10.1080/00207160.2012.689290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863506038&doi=10.1080%2f00207160.2012.689290&partnerID=40&md5=3e36e385bcead72dfe0121fbc92249e8","Conference paper","Final","","Scopus","2-s2.0-84863506038"
"Ismail M.S.; Borman D.; Damjanovic T.; Ingham D.B.; Pourkashanian M.","Ismail, M.S. (35217723300); Borman, D. (6507564744); Damjanovic, T. (6603050028); Ingham, D.B. (35560744900); Pourkashanian, M. (7004225021)","35217723300; 6507564744; 6603050028; 35560744900; 7004225021","On the through-plane permeability of microporous layer-coated gas diffusion layers used in proton exchange membrane fuel cells","2011","International Journal of Hydrogen Energy","36","16","","10392","10402","10","73","10.1016/j.ijhydene.2010.09.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960907145&doi=10.1016%2fj.ijhydene.2010.09.012&partnerID=40&md5=4e6d5ecae44861150ac3f7a734cca9f6","Conference paper","Final","","Scopus","2-s2.0-79960907145"
"Dawson M.; Borman D.; Hammond R.B.; Lesnic D.; Rhodes D.","Dawson, Michael (55295568400); Borman, Duncan (6507564744); Hammond, Robert B. (16315925300); Lesnic, Daniel (7007117176); Rhodes, Dominic (16302094400)","55295568400; 6507564744; 16315925300; 7007117176; 16302094400","A meshless method for solving a two-dimensional transient inverse geometric problem","2013","International Journal of Numerical Methods for Heat and Fluid Flow","23","5","","790","817","27","9","10.1108/HFF-08-2011-0153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879036958&doi=10.1108%2fHFF-08-2011-0153&partnerID=40&md5=78e2dc92f01019566cfa6dfd14c02089","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84879036958"
"Borman D.; Ingham D.B.; Johansson B.T.; Lesnic D.","Borman, D. (6507564744); Ingham, D.B. (35560744900); Johansson, B.T. (56661683900); Lesnic, D. (7007117176)","6507564744; 35560744900; 56661683900; 7007117176","The method of fundamental solutions for detection of cavities in eit","2009","Banach Journal of Mathematical Analysis","21","3","","381","404","23","5","10.1216/JIE-2009-21-3-383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035307759&doi=10.1216%2fJIE-2009-21-3-383&partnerID=40&md5=d072d77a5c0f1a3bc6b78e7479cf4e5e","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85035307759"
"Frank J.Y.; Borman D.J.; Greiciunas E.; Khan A.; Summers J.","Frank, Julie Y. (58706388600); Borman, Duncan J. (6507564744); Greiciunas, Evaldas (57193762486); Khan, Amirul (55800396100); Summers, Jon (7202483248)","58706388600; 6507564744; 57193762486; 55800396100; 7202483248","PHASE CHANGE MATERIALS FOR ABSORBING PEAK HEAT LOADS IN AIRCRAFT: AN EFFECTIVENESS – NTU MODEL FOR PREDICTING THE PERFORMANCE OF COMPACT HEAT EXCHANGER","2023","Proceedings of ASME 2023 Heat Transfer Summer Conference, HT 2023","","","v001t06a002","","","","0","10.1115/HT2023-106867","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177571320&doi=10.1115%2fHT2023-106867&partnerID=40&md5=1858deee6e32c2434d95902e55507185","Conference paper","Final","","Scopus","2-s2.0-85177571320"
"Rosli M.I.; Borman D.J.; Ingham D.B.; Ismail M.S.; Ma L.; Pourkashanian M.","Rosli, M.I. (36161293700); Borman, D.J. (6507564744); Ingham, D.B. (35560744900); Ismail, M.S. (35217723300); Ma, L. (56727012700); Pourkashanian, M. (7004225021)","36161293700; 6507564744; 35560744900; 35217723300; 56727012700; 7004225021","Transparent PEM fuel cells for direct visualization experiments","2010","Journal of Fuel Cell Science and Technology","7","6","061015","","","","22","10.1115/1.4001353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650372799&doi=10.1115%2f1.4001353&partnerID=40&md5=f96793247f45c0367481b4e385994e0b","Article","Final","","Scopus","2-s2.0-78650372799"
"Uryga-Bugajska I.; Pourkashanian M.; Borman D.; Catalanotti E.; Wilson C.W.","Uryga-Bugajska, I. (34873962900); Pourkashanian, M. (7004225021); Borman, D. (6507564744); Catalanotti, E. (35168591000); Wilson, C.W. (35563558700)","34873962900; 7004225021; 6507564744; 35168591000; 35563558700","Theoretical investigation of the performance of alternative aviation fuels in an aero-engine combustion chamber","2011","Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering","225","8","","874","885","11","10","10.1177/0954410011402277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052897089&doi=10.1177%2f0954410011402277&partnerID=40&md5=9c334f849a3037ba8bb8c0124df377cb","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-80052897089"
"Motaman S.; Mullis A.M.; Cochrane R.F.; McCarthy I.N.; Borman D.J.","Motaman, Shahed (55872162100); Mullis, Andrew M. (7005418040); Cochrane, Robert F. (7102590981); McCarthy, Ian N. (23971483000); Borman, Duncan J. (6507564744)","55872162100; 7005418040; 7102590981; 23971483000; 6507564744","Numerical and experimental modelling of back stream flow during close-coupled gas atomization","2013","Computers and Fluids","88","","","1","10","9","32","10.1016/j.compfluid.2013.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884918016&doi=10.1016%2fj.compfluid.2013.08.006&partnerID=40&md5=9c8945577c935d066147ee89a835873a","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884918016"
"Xia D.; Xu Y.; Mannering J.; Ma X.; Ismail M.S.; Borman D.; Baker D.L.; Pourkashanian M.; Menzel R.","Xia, Dong (56198800100); Xu, Yifei (57102059900); Mannering, Jamie (57211482366); Ma, Xiaolong (57221307596); Ismail, M.S. (35217723300); Borman, Duncan (6507564744); Baker, Daniel L. (57203745806); Pourkashanian, Mohamed (7004225021); Menzel, Robert (56561955500)","56198800100; 57102059900; 57211482366; 57221307596; 35217723300; 6507564744; 57203745806; 7004225021; 56561955500","Erratum: Tuning the Electrical and Solar Thermal Heating Efficiencies of Nanocarbon Aerogels (Chem. Mater. (2021) 33: 1 (392-402) DOI: 10.1021/acs.chemmater.0c04166)","2021","Chemistry of Materials","33","3","","1082","","","0","10.1021/acs.chemmater.1c00026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100842753&doi=10.1021%2facs.chemmater.1c00026&partnerID=40&md5=01e9a6f6224486ad65d8a6dfab88df36","Erratum","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85100842753"
"Chesterton O.J.; Ucuncu M.; Borman D.","Chesterton, Owen John (56369154100); Ucuncu, Mutlu (55978084100); Borman, Duncan (6507564744)","56369154100; 55978084100; 6507564744","CFD modelling for dams and reservoirs-best practice workflows, specification and review","2019","Dams and Reservoirs","29","4","","148","157","9","4","10.1680/jdare.19.00032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077237545&doi=10.1680%2fjdare.19.00032&partnerID=40&md5=b1210950dc15388129e231f7b36c71b9","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85077237545"
"Greiciunas E.; Borman D.; Summers J.; Smith S.J.","Greiciunas, Evaldas (57193762486); Borman, Duncan (6507564744); Summers, Jonathan (7202483248); Smith, Steve J. (57209007484)","57193762486; 6507564744; 7202483248; 57209007484","A multi-scale conjugate heat transfer modelling approach for corrugated heat exchangers","2019","International Journal of Heat and Mass Transfer","139","","","928","937","9","16","10.1016/j.ijheatmasstransfer.2019.05.086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066291458&doi=10.1016%2fj.ijheatmasstransfer.2019.05.086&partnerID=40&md5=a007e4978bc10549c7cd75512e33b9aa","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85066291458"
"Padgett T.E.; Thomas R.E.; Borman D.J.; Mould D.C.","Padgett, Thomas E. (57214993293); Thomas, Robert E. (55481776200); Borman, Duncan J. (6507564744); Mould, David C. (7004613684)","57214993293; 55481776200; 6507564744; 7004613684","Individual-based model of juvenile eel movement parametrized with computational fluid dynamics-derived flow fields informs improved fish pass design","2020","Royal Society Open Science","7","1","191505","","","","14","10.1098/rsos.191505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079687617&doi=10.1098%2frsos.191505&partnerID=40&md5=d0e66a17f8c1f1fe722b32196068a574","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85079687617"
"Dawson M.; Borman D.; Hammond R.; Lesnic D.; Rhodes D.","Dawson, Michael (55295568400); Borman, Duncan (6507564744); Hammond, Robert (16315925300); Lesnic, Daniel (7007117176); Rhodes, Dominic (16302094400)","55295568400; 6507564744; 16315925300; 7007117176; 16302094400","Modelling the morphology of crystalline deposits evolving from impinging droplets of salt solution","2014","9th South African Conference on Computational and Applied Mechanics, SACAM 2014","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908295472&partnerID=40&md5=cc28a23073734726fda0d0205006ea84","Conference paper","Final","","Scopus","2-s2.0-84908295472"
"Kapadia Z.Z.; Spracklen D.V.; Arnold S.R.; Borman D.J.; Mann G.W.; Pringle K.J.; Monks S.A.; Reddington C.L.; Benduhn F.; Rap A.; Scott C.E.; Butt E.W.; Yoshioka M.","Kapadia, Zarashpe Z. (57190948518); Spracklen, Dominick V. (8942525300); Arnold, Steve R. (56757625500); Borman, Duncan J. (6507564744); Mann, Graham W. (35810775100); Pringle, Kirsty J. (8942524900); Monks, Sarah A. (36659468200); Reddington, Carly L. (36134816800); Benduhn, François (55831482700); Rap, Alexandru (12753162000); Scott, Catherine E. (55683727600); Butt, Edward W. (55377690600); Yoshioka, Masaru (56377286600)","57190948518; 8942525300; 56757625500; 6507564744; 35810775100; 8942524900; 36659468200; 36134816800; 55831482700; 12753162000; 55683727600; 55377690600; 56377286600","Impacts of aviation fuel sulfur content on climate and human health","2016","Atmospheric Chemistry and Physics","16","16","","10521","10541","20","40","10.5194/acp-16-10521-2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984618875&doi=10.5194%2facp-16-10521-2016&partnerID=40&md5=c9d2c3a991433099038d1820ffb9dd9b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84984618875"
"Rosli M.I.; Pourkashanian M.; Ingham D.B.; Ma L.; Borman D.; Ismail M.S.","Rosli, M.I. (36161293700); Pourkashanian, M. (7004225021); Ingham, D.B. (35560744900); Ma, L. (56727012700); Borman, D. (6507564744); Ismail, M.S. (35217723300)","36161293700; 7004225021; 35560744900; 56727012700; 6507564744; 35217723300","Transparent PEM fuel cells for direct visualisation experiments","2009","Proceedings of the 7th International Conference on Fuel Cell Science, Engineering, and Technology 2009","","","","329","337","8","2","10.1115/FuelCell2009-85089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953768385&doi=10.1115%2fFuelCell2009-85089&partnerID=40&md5=e7b6cbced3c8e110188562ac93853627","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77953768385"
