"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Maia A.G.; Camargo-Valero M.A.; Trigg M.A.; Khan A.","Maia, Adelena Gonçalves (57192681322); Camargo-Valero, Miller Alonso (16642000800); Trigg, Mark A. (27468024100); Khan, Amirul (55800396100)","57192681322; 16642000800; 27468024100; 55800396100","Uncertainty and Sensitivity Analysis in Reservoir Modeling: a Monte Carlo Simulation Approach","2024","Water Resources Management","38","8","","2835","2850","15","3","10.1007/s11269-024-03794-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186178469&doi=10.1007%2fs11269-024-03794-z&partnerID=40&md5=070670837be32799ee8756ccf7cd09f7","Article","Final","","Scopus","2-s2.0-85186178469"
"Tarayre C.; De Clercq L.; Charlier R.; Michels E.; Meers E.; Camargo-Valero M.; Delvigne F.","Tarayre, Cédric (55183908900); De Clercq, Lies (57112104600); Charlier, Raphaëlle (57111732300); Michels, Evi (22935135600); Meers, Erik (8983405600); Camargo-Valero, Miller (16642000800); Delvigne, Frank (9744114100)","55183908900; 57112104600; 57111732300; 22935135600; 8983405600; 16642000800; 9744114100","New perspectives for the design of sustainable bioprocesses for phosphorus recovery from waste","2016","Bioresource Technology","206","","","264","274","10","126","10.1016/j.biortech.2016.01.091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959126890&doi=10.1016%2fj.biortech.2016.01.091&partnerID=40&md5=3a05f05b86194ea82e160a8d2d7424d6","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84959126890"
"Gilkeson C.A.; Camargo-Valero M.A.; Pickin L.E.; Noakes C.J.","Gilkeson, C.A. (30967495600); Camargo-Valero, M.A. (16642000800); Pickin, L.E. (55672465400); Noakes, C.J. (6603481396)","30967495600; 16642000800; 55672465400; 6603481396","Measurement of ventilation and airborne infection risk in large naturally ventilated hospital wards","2013","Building and Environment","65","","","35","48","13","80","10.1016/j.buildenv.2013.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876959654&doi=10.1016%2fj.buildenv.2013.03.006&partnerID=40&md5=50aec320cfb119166c6c84afa303d64e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84876959654"
"Ekpo U.; Ross A.B.; Camargo-Valero M.A.; Fletcher L.A.","Ekpo, U. (55848621700); Ross, A.B. (7402567700); Camargo-Valero, M.A. (16642000800); Fletcher, L.A. (7101843418)","55848621700; 7402567700; 16642000800; 7101843418","Influence of pH on hydrothermal treatment of swine manure: Impact on extraction of nitrogen and phosphorus in process water","2016","Bioresource Technology","214","","","637","644","7","182","10.1016/j.biortech.2016.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967157532&doi=10.1016%2fj.biortech.2016.05.012&partnerID=40&md5=611d6579c213e17f4c739f88f9c64de9","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84967157532"
"Camargo Valero M.A.; Read L.F.; Mara D.D.; Newton R.J.; Curtis T.P.; Davenport R.J.","Camargo Valero, M.A. (16642000800); Read, L.F. (35100927500); Mara, D.D. (7006944301); Newton, R.J. (7401830938); Curtis, T.P. (7005910772); Davenport, R.J. (35583511700)","16642000800; 35100927500; 7006944301; 7401830938; 7005910772; 35583511700","Nitrification-denitrification in waste stabilisation ponds: A mechanism for permanent nitrogen removal in maturation ponds","2010","Water Science and Technology","61","5","","1137","1146","9","32","10.2166/wst.2010.963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950473623&doi=10.2166%2fwst.2010.963&partnerID=40&md5=a32a8e6b7032dcdf998526b04d603b98","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77950473623"
"Parmar K.R.; Brown A.E.; Hammerton J.M.; Camargo-Valero M.A.; Fletcher L.A.; Ross A.B.","Parmar, Kiran R. (57188862609); Brown, Aaron E. (57207946050); Hammerton, James M. (57202574683); Camargo-Valero, Miller Alonso (16642000800); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57188862609; 57207946050; 57202574683; 16642000800; 7101843418; 7402567700","Co-Processing Lignocellulosic Biomass and Sewage Digestate by Hydrothermal Carbonisation: Influence of Blending on Product Quality","2022","Energies","15","4","1418","","","","21","10.3390/en15041418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124871332&doi=10.3390%2fen15041418&partnerID=40&md5=a3ba5e2ff2d4fdd6b84cb40ba9a44ef8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124871332"
"Valero M.A.C.; Johnson M.; Mather T.; Mara D.D.","Valero, M.A. Camargo (16642000800); Johnson, M. (57218980635); Mather, T. (36154717300); Mara, D.D. (7006944301)","16642000800; 57218980635; 36154717300; 7006944301","Enhanced phosphorus removal in a waste stabilization pond system with blast furnace slag filters","2009","Desalination and Water Treatment","4","1-3","","122","127","5","23","10.5004/dwt.2009.366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954209176&doi=10.5004%2fdwt.2009.366&partnerID=40&md5=e3ccfc6ad2bdc52059e04a8b059ebb31","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77954209176"
"Balasubramanya S.; Evans B.; Hardy R.; Ahmed R.; Habib A.; Asad N.S.M.; Rahman M.; Hasan M.; Dey D.; Fletcher L.; Camargo-Valero M.A.; Rao K.C.; Fernando S.","Balasubramanya, Soumya (55215445900); Evans, Barbara (57199313235); Hardy, Richard (57193704517); Ahmed, Rizwan (38662322400); Habib, Ahasan (57213632441); Asad, N.S.M. (57191284342); Rahman, Mominur (59041365700); Hasan, M. (57213529660); Dey, Digbijoy (57104631800); Fletcher, Louise (7101843418); Camargo-Valero, Miller Alonso (16642000800); Rao, Krishna Chaitanya (56890164500); Fernando, Sudarshana (57193697996)","55215445900; 57199313235; 57193704517; 38662322400; 57213632441; 57191284342; 59041365700; 57213529660; 57104631800; 7101843418; 16642000800; 56890164500; 57193697996","Towards sustainable sanitation management: Establishing the costs and willingness to pay for emptying and transporting sludge in rural districts with high rates of access to latrines","2017","PLoS ONE","12","3","e0171735","","","","23","10.1371/journal.pone.0171735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016057050&doi=10.1371%2fjournal.pone.0171735&partnerID=40&md5=0151e54f3e861e9a9df76be6039558e2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85016057050"
"Yulistyorini A.; Camargo-Valero M.A.; Soegianto A.","Yulistyorini, Anie (57196039893); Camargo-Valero, M.A. (16642000800); Soegianto, Agoes (6506295541)","57196039893; 16642000800; 6506295541","Microalgae growth and nutrient recovery of chlamydomonas reinhardtii 11/32c cultivated under laboratory-controlled condition","2020","Pollution Research","39","4","","1108","1111","3","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101195812&partnerID=40&md5=f5c993143ddd8af616b7f8199421467d","Article","Final","","Scopus","2-s2.0-85101195812"
"Rao N.; Camargo-Valero M.A.; Henderson R.K.","Rao, Naras (59417945000); Camargo-Valero, Miller Alonso (16642000800); Henderson, Rita K. (16636626800)","59417945000; 16642000800; 16636626800","Editorial: The Future of Wastewater Pond and Algal Technologies for a Sustainable Planet (WPAT22)","2024","Water Science and Technology","90","9","","iii","","","0","10.2166/wst.2024.341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209720135&doi=10.2166%2fwst.2024.341&partnerID=40&md5=a79170e11939b35cc9670771ed1f5d10","Editorial","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85209720135"
"Okoro-Shekwaga C.K.; Ross A.B.; Camargo-Valero M.A.","Okoro-Shekwaga, Cynthia Kusin (57189838924); Ross, Andrew Barry (7402567700); Camargo-Valero, Miller Alonso (16642000800)","57189838924; 7402567700; 16642000800","Enhanced in-situ biomethanation of food waste by sequential inoculum acclimation: Energy efficiency and carbon savings analysis","2021","Waste Management","130","","","12","22","10","11","10.1016/j.wasman.2021.04.053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107047683&doi=10.1016%2fj.wasman.2021.04.053&partnerID=40&md5=0aa29925f3b866ae9e07f883045f9c26","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85107047683"
"Usher P.K.; Ross A.B.; Camargo-Valero M.A.; Tomlin A.S.; Gale W.F.","Usher, Philippa K. (55514069200); Ross, Andrew B. (7402567700); Camargo-Valero, Miller Alonso (16642000800); Tomlin, Alison S. (21744368000); Gale, William F. (7005988718)","55514069200; 7402567700; 16642000800; 21744368000; 7005988718","An overview of the potential environmental impacts of large-scale microalgae cultivation","2014","Biofuels","5","3","","331","349","18","114","10.1080/17597269.2014.913925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938887760&doi=10.1080%2f17597269.2014.913925&partnerID=40&md5=80a51e9f3c6ef0684d8c77af33be7a16","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84938887760"
"Manga M.; Muoghalu C.; Camargo-Valero M.A.; Evans B.E.","Manga, Musa (57208886381); Muoghalu, Chimdi (58098694800); Camargo-Valero, Miller A. (16642000800); Evans, Barbara E. (57199313235)","57208886381; 58098694800; 16642000800; 57199313235","Effect of Turning Frequency on the Survival of Fecal Indicator Microorganisms during Aerobic Composting of Fecal Sludge with Sawdust","2023","International Journal of Environmental Research and Public Health","20","3","2668","","","","16","10.3390/ijerph20032668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147828345&doi=10.3390%2fijerph20032668&partnerID=40&md5=31577f8de46748c3448f882a989a6e62","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147828345"
"González Morales C.; Camargo-Valero M.A.; Molina Pérez F.J.; Fernández B.","González Morales, Carolina (57222545914); Camargo-Valero, Miller Alonso (16642000800); Molina Pérez, Francisco José (8437667900); Fernández, Belén (23988785700)","57222545914; 16642000800; 8437667900; 23988785700","Effect of the stirring speed on the struvite formation using the centrate from a WWTP","2019","Revista Facultad de Ingenieria","","92","","42","50","8","15","10.17533/10.17533/udea.redin.20190518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088088786&doi=10.17533%2f10.17533%2fudea.redin.20190518&partnerID=40&md5=4814895ae7951bebb3fae0b87ba9546a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85088088786"
"Slocombe S.P.; Zúñiga-Burgos T.; Chu L.; Mehrshahi P.; Davey M.P.; Smith A.G.; Camargo-Valero M.A.; Baker A.","Slocombe, Stephen P. (6603620076); Zúñiga-Burgos, Tatiana (57218170282); Chu, Lili (57218167943); Mehrshahi, Payam (23051045800); Davey, Matthew P. (8272606400); Smith, Alison G. (7406758669); Camargo-Valero, Miller Alonso (16642000800); Baker, Alison (7403520433)","6603620076; 57218170282; 57218167943; 23051045800; 8272606400; 7406758669; 16642000800; 7403520433","Overexpression of PSR1 in Chlamydomonas reinhardtii induces luxury phosphorus uptake","2023","Frontiers in Plant Science","14","","1208168","","","","4","10.3389/fpls.2023.1208168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167520355&doi=10.3389%2ffpls.2023.1208168&partnerID=40&md5=97618ad953451ff316a882e0a3052c42","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85167520355"
"Grasham O.; Dupont V.; Camargo-Valero M.A.; García-Gutiérrez P.; Cockerill T.","Grasham, Oliver (57206658846); Dupont, Valerie (7003288503); Camargo-Valero, Miller Alonso (16642000800); García-Gutiérrez, Pelayo (56676093100); Cockerill, Timothy (23003466700)","57206658846; 7003288503; 16642000800; 56676093100; 23003466700","Combined ammonia recovery and solid oxide fuel cell use at wastewater treatment plants for energy and greenhouse gas emission improvements","2019","Applied Energy","240","","","698","708","10","38","10.1016/j.apenergy.2019.02.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061800525&doi=10.1016%2fj.apenergy.2019.02.029&partnerID=40&md5=822e37d8e86927318bcfca4dbbcdf237","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85061800525"
"Pasos-Panqueva J.; Baker A.; Camargo-Valero M.A.","Pasos-Panqueva, Johan (59218219700); Baker, Alison (7403520433); Camargo-Valero, Miller Alonso (16642000800)","59218219700; 7403520433; 16642000800","Unravelling the impact of light, temperature and nutrient dynamics on duckweed growth: A meta-analysis study","2024","Journal of Environmental Management","366","","121721","","","","6","10.1016/j.jenvman.2024.121721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198553064&doi=10.1016%2fj.jenvman.2024.121721&partnerID=40&md5=454bc3e8b49e1b856fa37be854d739c0","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85198553064"
"Oz Yasar C.; Fletcher L.; Camargo-Valero M.A.","Oz Yasar, Cigdem (57260909300); Fletcher, Louise (7101843418); Camargo-Valero, Miller Alonso (16642000800)","57260909300; 7101843418; 16642000800","Effect of macronutrients (carbon, nitrogen, and phosphorus) on the growth of Chlamydomonas reinhardtii and nutrient recovery under different trophic conditions","2023","Environmental Science and Pollution Research","30","51","","111369","111381","12","4","10.1007/s11356-023-30231-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173936851&doi=10.1007%2fs11356-023-30231-2&partnerID=40&md5=2bb86a5fff46b100add5a7d930ee05d5","Article","Final","","Scopus","2-s2.0-85173936851"
"Poudel P.; Ghimire A.; Howard G.; Evans B.; Camargo-Valero M.A.; Mills F.; Reddy O.; Sharma S.; Tuladhar S.; Geremew A.; Okurut K.; Ngom B.; Baidya M.; Dangol S.","Poudel, Prativa (57219226727); Ghimire, Anish (56490704400); Howard, Guy (7202022099); Evans, Barbara (57199313235); Camargo-Valero, Miller A. (16642000800); Mills, Freya (57200383975); Reddy, Olivia (57222237068); Sharma, Subodh (56510589400); Tuladhar, Sarana (58571847000); Geremew, Abraham (57203903732); Okurut, Kenan (55761531200); Ngom, Baba (58571070400); Baidya, Manish (16633281300); Dangol, Sheila (57427677800)","57219226727; 56490704400; 7202022099; 57199313235; 16642000800; 57200383975; 57222237068; 56510589400; 58571847000; 57203903732; 55761531200; 58571070400; 16633281300; 57427677800","Field-based methods for measuring greenhouse gases emissions from on-site sanitation systems: A systematic review of published literature","2023","Heliyon","9","9","e19947","","","","4","10.1016/j.heliyon.2023.e19947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170546956&doi=10.1016%2fj.heliyon.2023.e19947&partnerID=40&md5=5db3d61817bd71de23a98f540987cfe7","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85170546956"
"Brown A.E.; Finnerty G.L.; Camargo-Valero M.A.; Ross A.B.","Brown, Aaron E. (57207946050); Finnerty, Gillian L. (57216867380); Camargo-Valero, Miller Alonso (16642000800); Ross, Andrew B. (7402567700)","57207946050; 57216867380; 16642000800; 7402567700","Valorisation of macroalgae via the integration of hydrothermal carbonisation and anaerobic digestion","2020","Bioresource Technology","312","","123539","","","","49","10.1016/j.biortech.2020.123539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085051828&doi=10.1016%2fj.biortech.2020.123539&partnerID=40&md5=4856e22be2eea958a8978840a696e221","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85085051828"
"Aragón-Briceño C.I.; Grasham O.; Ross A.B.; Dupont V.; Camargo-Valero M.A.","Aragón-Briceño, C.I. (57195612638); Grasham, O. (57206658846); Ross, A.B. (7402567700); Dupont, V. (7003288503); Camargo-Valero, M.A. (16642000800)","57195612638; 57206658846; 7402567700; 7003288503; 16642000800","Hydrothermal carbonization of sewage digestate at wastewater treatment works: Influence of solid loading on characteristics of hydrochar, process water and plant energetics","2020","Renewable Energy","157","","","959","973","14","122","10.1016/j.renene.2020.05.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085281685&doi=10.1016%2fj.renene.2020.05.021&partnerID=40&md5=0d155b9880e37db32db2ad62e02960c9","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85085281685"
"Oz C.; Fletcher L.; Camargo-Valero M.A.","Oz, C. (57260909300); Fletcher, L. (7101843418); Camargo-Valero, M.A. (16642000800)","57260909300; 7101843418; 16642000800","Optimum operational conditions for mixotrophic microalgae growth and nutrient recovery","2021","IOP Conference Series: Earth and Environmental Science","847","1","012025","","","","0","10.1088/1755-1315/847/1/012025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114988747&doi=10.1088%2f1755-1315%2f847%2f1%2f012025&partnerID=40&md5=2c6804150d60f604eca53f3e90bea926","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85114988747"
"Camargo Valero M.A.; Mara D.D.; Newton R.J.","Camargo Valero, M.A. (16642000800); Mara, D.D. (7006944301); Newton, R.J. (7401830938)","16642000800; 7006944301; 7401830938","Nitrogen removal in maturation waste stabilisation ponds via biological uptake and sedimentation of dead biomass","2010","Water Science and Technology","61","4","","1027","1034","7","21","10.2166/wst.2010.952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000257628&doi=10.2166%2fwst.2010.952&partnerID=40&md5=df68ac881b979e29eeda45fde0be319e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85000257628"
"Camargo Valero M.A.; Mara D.D.","Camargo Valero, M.A. (16642000800); Mara, D.D. (7006944301)","16642000800; 7006944301","Ammonia volatilisation in waste stabilisation ponds: A cascade of misinterpretations?","2010","Water Science and Technology","61","3","","555","561","6","22","10.2166/wst.2010.856","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000337605&doi=10.2166%2fwst.2010.856&partnerID=40&md5=7a0b68dd8fa9a84dc1721e1a46f9c3ed","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85000337605"
"Slocombe S.P.; Zúñiga-Burgos T.; Chu L.; Wood N.J.; Camargo-Valero M.A.; Baker A.","Slocombe, Stephen P. (6603620076); Zúñiga-Burgos, Tatiana (57218170282); Chu, Lili (57218167943); Wood, Nicola J. (57218160198); Camargo-Valero, Miller Alonso (16642000800); Baker, Alison (7403520433)","6603620076; 57218170282; 57218167943; 57218160198; 16642000800; 7403520433","Fixing the Broken Phosphorus Cycle: Wastewater Remediation by Microalgal Polyphosphates","2020","Frontiers in Plant Science","11","","982","","","","37","10.3389/fpls.2020.00982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088119561&doi=10.3389%2ffpls.2020.00982&partnerID=40&md5=c7bd6147b3d3fbad7ba58b21dd0f329a","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85088119561"
"Balasubramanya S.; Evans B.; Ahmed R.; Habib A.; Asad N.S.M.; Rahman M.; Hasan M.; Dey D.; Camargo-Valero M.; Rao K.C.; Fernando S.","Balasubramanya, Soumya (55215445900); Evans, Barbara (57199313235); Ahmed, Rizwan (38662322400); Habib, Ahasan (57213632441); Asad, N.S.M. (57191284342); Rahman, Mominur (59041365700); Hasan, Mahmudul (57213529660); Dey, Digbijoy (57104631800); Camargo-Valero, Miller (16642000800); Rao, Krishna Chaitanya (56890164500); Fernando, Sudarshana (57193697996)","55215445900; 57199313235; 38662322400; 57213632441; 57191284342; 59041365700; 57213529660; 57104631800; 16642000800; 56890164500; 57193697996","Take it away: The need for designing fecal sludge disposal services for single-pit latrines","2017","Journal of Water Sanitation and Hygiene for Development","7","1","","121","128","7","9","10.2166/washdev.2017.073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015952241&doi=10.2166%2fwashdev.2017.073&partnerID=40&md5=242bc14add581f39c78c2a38c5dabf4c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85015952241"
