"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Gomes H.I.; Mayes W.M.; Rogerson M.; Stewart D.I.; Burked I.T.","Gomes, Helena I. (8639516500); Mayes, William M. (16307232200); Rogerson, Mike (7004689703); Stewart, Douglas I. (35305889000); Burked, Ian T. (8600041800)","8639516500; 16307232200; 7004689703; 35305889000; 8600041800","Alkaline residues and the environment: A review of impacts, management practices and opportunities","2016","Journal of Cleaner Production","112","","","3571","3582","11","297","10.1016/j.jclepro.2015.09.111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958178548&doi=10.1016%2fj.jclepro.2015.09.111&partnerID=40&md5=8dbad368da611f7e50370a1fbc1ca4d9","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84958178548"
"Gomes H.I.; Rogerson M.; Burke I.T.; Stewart D.I.; Mayes W.M.","Gomes, Helena I. (8639516500); Rogerson, Mike (7004689703); Burke, Ian T. (8600041800); Stewart, Douglas I. (35305889000); Mayes, William M. (16307232200)","8639516500; 7004689703; 8600041800; 35305889000; 16307232200","Hydraulic and biotic impacts on neutralisation of high-pH waters","2017","Science of the Total Environment","601-602","","","1271","1279","8","13","10.1016/j.scitotenv.2017.05.248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020253806&doi=10.1016%2fj.scitotenv.2017.05.248&partnerID=40&md5=5a84883f6475096b5e28e6a070094cd6","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85020253806"
"Sepúlveda Olea F.E.; Burke I.T.; Mohammad A.; Stewart D.I.","Sepúlveda Olea, Felipe E. (59238020800); Burke, Ian T. (8600041800); Mohammad, Arif (57208618160); Stewart, Douglas I. (35305889000)","59238020800; 8600041800; 57208618160; 35305889000","Reuse potential of municipal solid waste incinerator bottom ash as secondary aggregate: Material characteristics, persistent organic pollutant content and effects of pH and selected environmental lixiviants on leaching behaviour","2024","Waste Management","187","","","262","274","12","1","10.1016/j.wasman.2024.07.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199907901&doi=10.1016%2fj.wasman.2024.07.026&partnerID=40&md5=8f43f951a442cab308b44f5743603d19","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85199907901"
"Stewart D.I.; Burke I.T.; Hughes-Berry D.V.; Whittleston R.A.","Stewart, Douglas I. (35305889000); Burke, Ian T. (8600041800); Hughes-Berry, Danielle V. (35366601500); Whittleston, Robert A. (35367403300)","35305889000; 8600041800; 35366601500; 35367403300","Microbially mediated chromate reduction in soil contaminated by highly alkaline leachate from chromium containing waste","2010","Ecological Engineering","36","2","","211","221","10","53","10.1016/j.ecoleng.2008.12.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74149089491&doi=10.1016%2fj.ecoleng.2008.12.028&partnerID=40&md5=f56a6971fa5aae28222e0791da9842d8","Article","Final","","Scopus","2-s2.0-74149089491"
"Stewart D.I.; Fuller S.J.; Burke I.T.; Whittleston R.A.; Lockwood C.L.; Baker A.","Stewart, D.I. (35305889000); Fuller, S.J. (55640301000); Burke, I.T. (8600041800); Whittleston, R.A. (35367403300); Lockwood, C.L. (55352217200); Baker, A. (7403520433)","35305889000; 55640301000; 8600041800; 35367403300; 55352217200; 7403520433","The role of molecular biology in geotechnical engineering","2013","18th International Conference on Soil Mechanics and Geotechnical Engineering: Challenges and Innovations in Geotechnics, ICSMGE 2013","4","","","3077","3080","3","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035151936&partnerID=40&md5=6d1acfa2048dab83998b784c0a286091","Conference paper","Final","","Scopus","2-s2.0-85035151936"
"Lehoux A.P.; Lockwood C.L.; Mayes W.M.; Stewart D.I.; Mortimer R.J.G.; Gruiz K.; Burke I.T.","Lehoux, Alizée P. (55765672900); Lockwood, Cindy L. (55352217200); Mayes, William M. (16307232200); Stewart, Douglas I. (35305889000); Mortimer, Robert J.G. (7101740764); Gruiz, Katalin (55939851200); Burke, Ian T. (8600041800)","55765672900; 55352217200; 16307232200; 35305889000; 7101740764; 55939851200; 8600041800","Gypsum addition to soils contaminated by red mud: Implications for aluminium, arsenic, molybdenum and vanadium solubility","2013","Environmental Geochemistry and Health","35","5","","643","656","13","57","10.1007/s10653-013-9547-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883055869&doi=10.1007%2fs10653-013-9547-6&partnerID=40&md5=e2fd9f8d7a9ed0a9b7e89ff45eeeb15c","Article","Final","","Scopus","2-s2.0-84883055869"
"West L.Jared; Stewart Douglas I.","West, L.Jared (55665300300); Stewart, Douglas I. (35305889000)","55665300300; 35305889000","Effect of zeta potential on soil electrokinesis","1995","Geotechnical Special Publication","","46 /2","","1535","1549","14","67","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029184788&partnerID=40&md5=c9d0a5f01139d02757fb48e9c5a9f591","Conference paper","Final","","Scopus","2-s2.0-0029184788"
"Baqer Y.; Bateman K.; Tan V.M.S.; Stewart D.I.; Chen X.; Thornton S.F.","Baqer, Yousef (57188701864); Bateman, Keith (56216376600); Tan, Vanessa M. S. (57312846100); Stewart, Douglas I. (35305889000); Chen, Xiaohui (55571370200); Thornton, Steven F. (7101689883)","57188701864; 56216376600; 57312846100; 35305889000; 55571370200; 7101689883","The Influence of Hyper-Alkaline Leachate on a Generic Host Rock Composition for a Nuclear Waste Repository: Experimental Assessment and Modelling of Novel Variable Porosity and Surface Area","2021","Transport in Porous Media","140","2","","559","580","21","3","10.1007/s11242-021-01702-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117915980&doi=10.1007%2fs11242-021-01702-2&partnerID=40&md5=c609846b9b03a645c768335d2d24ee9f","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85117915980"
"Hodkin D.J.; Stewart D.I.; Graham J.T.; Burke I.T.","Hodkin, David J. (57188859432); Stewart, Douglas I. (35305889000); Graham, James T. (57188854692); Burke, Ian T. (8600041800)","57188859432; 35305889000; 57188854692; 8600041800","Coprecipitation of 14C and Sr with carbonate precipitates: The importance of reaction kinetics and recrystallization pathways","2016","Science of the Total Environment","562","","","335","343","8","33","10.1016/j.scitotenv.2016.03.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963812858&doi=10.1016%2fj.scitotenv.2016.03.192&partnerID=40&md5=6345f6bc61fe9c3619cda6da44f155cc","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84963812858"
"Humphries N.H.; Thornton S.F.; Chen X.; Bray A.W.; Stewart D.I.","Humphries, Nicholas H. (58249005700); Thornton, Steven F. (7101689883); Chen, Xiaohui (55571370200); Bray, Andrew W. (54396706900); Stewart, Douglas I. (35305889000)","58249005700; 7101689883; 55571370200; 54396706900; 35305889000","Response of soil bacterial populations to application of biosolids under short-term flooding","2023","Environmental Science and Pollution Research","30","28","","72978","72992","14","3","10.1007/s11356-023-27424-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159257691&doi=10.1007%2fs11356-023-27424-0&partnerID=40&md5=312325ccc44de8b5f49e0761d88e84b0","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85159257691"
"Lockwood C.L.; Mortimer R.J.G.; Stewart D.I.; Mayes W.M.; Peacock C.L.; Polya D.A.; Lythgoe P.R.; Lehoux A.P.; Gruiz K.; Burke I.T.","Lockwood, Cindy L. (55352217200); Mortimer, Robert J.G. (7101740764); Stewart, Douglas I. (35305889000); Mayes, William M. (16307232200); Peacock, Caroline L. (57204859082); Polya, David A. (6701552495); Lythgoe, Paul R. (6507912439); Lehoux, Alizée P. (55765672900); Gruiz, Katalin (55939851200); Burke, Ian T. (8600041800)","55352217200; 7101740764; 35305889000; 16307232200; 57204859082; 6701552495; 6507912439; 55765672900; 55939851200; 8600041800","Mobilisation of arsenic from bauxite residue (red mud) affected soils: Effect of pH and redox conditions","2014","Applied Geochemistry","51","","","268","277","9","63","10.1016/j.apgeochem.2014.10.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909968432&doi=10.1016%2fj.apgeochem.2014.10.009&partnerID=40&md5=86e85c2ab230c614b348c047e24dcd9e","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84909968432"
"Stewart D.I.; Studds P.G.; Cousens T.W.","Stewart, D.I. (35305889000); Studds, P.G. (6506998748); Cousens, T.W. (6603394803)","35305889000; 6506998748; 6603394803","The factors controlling the engineering properties of bentonite-enhanced sand","2003","Applied Clay Science","23","1-4","","97","110","13","65","10.1016/S0169-1317(03)00092-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042890413&doi=10.1016%2fS0169-1317%2803%2900092-9&partnerID=40&md5=8881f4c691f9f12a50409d907d3a0c86","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-0042890413"
"Stewart D.I.; Cousens T.W.; Studds P.G.; Tay Y.Y.","Stewart, D.I. (35305889000); Cousens, T.W. (6603394803); Studds, P.G. (6506998748); Tay, Y.Y. (7004818423)","35305889000; 6603394803; 6506998748; 7004818423","Design parameters for bentonite-enhanced sand as a landfill liner","1999","Proceedings of the Institution of Civil Engineers: Geotechnical Engineering","137","4","","189","195","6","1","10.1680/geng.1999.137.4.189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214703862&doi=10.1680%2fgeng.1999.137.4.189&partnerID=40&md5=03fd6ebf9930ffbac8461efa0b16a422","Conference paper","Final","","Scopus","2-s2.0-85214703862"
"Stewart D.I.; Charles-Cruz C.A.; Consens T.W.","Stewart, D.I. (35305889000); Charles-Cruz, C.A. (12761033100); Consens, T.W. (14319733300)","35305889000; 12761033100; 14319733300","Stability and settlement characteristics of hydraulically placed mine tailings & power station fly ash","2006","5th ICEG Environmental Geotechnics: Opportunities, Challenges and Responsibilities for Environmental Geotechnics - Proceedings of the ISSMGE 5th Int. Congress","II","","","966","975","9","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249104841&partnerID=40&md5=41301bbc1193630d8acce0e387d2d697","Conference paper","Final","","Scopus","2-s2.0-34249104841"
